401	-114.304779	39.023993
402	-114.303625	39.023966
403	-114.302471	39.02394
404	-114.301317	39.023913
405	-114.300163	39.023886
406	-114.299009	39.023859
407	-114.297855	39.023833
408	-114.296701	39.023806
409	-114.295547	39.023779
410	-114.294393	39.023752
411	-114.293239	39.023726
412	-114.292085	39.023699
413	-114.290931	39.023672
414	-114.289778	39.023645
415	-114.288624	39.023618
416	-114.28747	39.023592
417	-114.286316	39.023565
418	-114.285162	39.023538
419	-114.284008	39.023511
420	-114.282854	39.023484
421	-114.2817	39.023457
422	-114.280546	39.02343
423	-114.279392	39.023403
424	-114.278238	39.023376
425	-114.277084	39.023349
426	-114.27593	39.023322
427	-114.274777	39.023295
428	-114.273623	39.023268
429	-114.272469	39.023241
430	-114.271315	39.023214
431	-114.270161	39.023187
432	-114.269007	39.02316
433	-114.267853	39.023133
434	-114.266699	39.023106
435	-114.265545	39.023079
436	-114.264391	39.023052
437	-114.263237	39.023025
438	-114.262084	39.022998
439	-114.26093	39.022971
440	-114.259776	39.022944
441	-114.258622	39.022917
442	-114.257468	39.02289
443	-114.256314	39.022862
444	-114.25516	39.022835
445	-114.254006	39.022808
446	-114.252852	39.022781
447	-114.251699	39.022754
448	-114.250545	39.022726
449	-114.249391	39.022699
450	-114.248237	39.022672
451	-114.247083	39.022645
452	-114.245929	39.022617
453	-114.244775	39.02259
454	-114.243621	39.022563
455	-114.242468	39.022536
456	-114.241314	39.022508
457	-114.24016	39.022481
458	-114.239006	39.022454
459	-114.237852	39.022426
460	-114.236698	39.022399
461	-114.235544	39.022372
462	-114.23439	39.022344
463	-114.233237	39.022317
464	-114.232083	39.022289
465	-114.230929	39.022262
466	-114.229775	39.022235
467	-114.228621	39.022207
468	-114.227467	39.02218
469	-114.226314	39.022152
470	-114.22516	39.022125
471	-114.224006	39.022097
472	-114.222852	39.02207
473	-114.221698	39.022042
474	-114.220544	39.022015
475	-114.21939	39.021987
476	-114.218237	39.02196
477	-114.217083	39.021932
478	-114.215929	39.021905
479	-114.214775	39.021877
480	-114.213621	39.02185
481	-114.323276	39.023518
482	-114.322122	39.023492
483	-114.320968	39.023465
484	-114.319814	39.023439
485	-114.31866	39.023412
486	-114.317506	39.023386
487	-114.316352	39.023359
488	-114.315198	39.023333
489	-114.314045	39.023306
490	-114.312891	39.023279
491	-114.311737	39.023253
492	-114.310583	39.023226
493	-114.309429	39.023199
494	-114.308275	39.023173
495	-114.307121	39.023146
496	-114.305967	39.02312
497	-114.304813	39.023093
498	-114.303659	39.023066
499	-114.302505	39.023039
500	-114.301351	39.023013
501	-114.300197	39.022986
502	-114.299043	39.022959
503	-114.297889	39.022933
504	-114.296735	39.022906
505	-114.295582	39.022879
506	-114.294428	39.022852
507	-114.293274	39.022825
508	-114.29212	39.022799
509	-114.290966	39.022772
510	-114.289812	39.022745
511	-114.288658	39.022718
512	-114.287504	39.022691
513	-114.28635	39.022665
514	-114.285196	39.022638
515	-114.284042	39.022611
516	-114.282888	39.022584
517	-114.281735	39.022557
518	-114.280581	39.02253
519	-114.279427	39.022503
520	-114.278273	39.022476
521	-114.277119	39.022449
522	-114.275965	39.022422
523	-114.274811	39.022395
524	-114.273657	39.022368
525	-114.272503	39.022341
526	-114.271349	39.022314
527	-114.270196	39.022287
528	-114.269042	39.02226
529	-114.267888	39.022233
530	-114.266734	39.022206
531	-114.26558	39.022179
532	-114.264426	39.022152
533	-114.263272	39.022125
534	-114.262118	39.022098
535	-114.260964	39.022071
536	-114.259811	39.022044
